timestamp,CH1,CH2,CH3,CH4
2026-03-31T00:19:38.673081,0.184,0.787,0.307,0.131
2026-03-31T00:19:38.776640,0.184,0.787,0.305,0.131
2026-03-31T00:19:38.794869,0.184,0.787,0.31,0.132
2026-03-31T00:19:38.794953,0.185,0.787,0.311,0.138
2026-03-31T00:19:38.795007,0.17,0.787,0.317,0.145
2026-03-31T00:19:38.795061,0.168,0.791,0.314,0.143
2026-03-31T00:19:38.809488,0.183,0.789,0.314,0.143
2026-03-31T00:19:38.809639,0.169,0.787,0.315,0.145
2026-03-31T00:19:38.809960,0.182,0.788,0.312,0.143
2026-03-31T00:19:38.810028,0.167,0.787,0.31,0.147
2026-03-31T00:19:38.810226,0.167,0.789,0.307,0.147
2026-03-31T00:19:38.810408,0.16,0.796,0.307,0.152
2026-03-31T00:19:38.810513,0.151,0.795,0.317,0.155
2026-03-31T00:19:38.810603,0.148,0.792,0.322,0.156
2026-03-31T00:19:38.810671,0.147,0.791,0.315,0.158
2026-03-31T00:19:38.810731,0.147,0.791,0.312,0.157
2026-03-31T00:19:38.810832,0.152,0.787,0.309,0.16
2026-03-31T00:19:38.810901,0.147,0.791,0.31,0.159
2026-03-31T00:19:38.810961,0.144,0.795,0.309,0.162
2026-03-31T00:19:38.811022,0.134,0.796,0.314,0.169
2026-03-31T00:19:38.811082,0.135,0.799,0.313,0.168
2026-03-31T00:19:38.811138,0.136,0.795,0.311,0.168
2026-03-31T00:19:38.811199,0.136,0.797,0.32,0.172
2026-03-31T00:19:38.811256,0.133,0.799,0.314,0.171
2026-03-31T00:19:38.811312,0.132,0.797,0.316,0.168
2026-03-31T00:19:38.811539,0.131,0.799,0.322,0.172
2026-03-31T00:19:38.811753,0.124,0.798,0.319,0.182
2026-03-31T00:19:38.811884,0.121,0.802,0.318,0.18
2026-03-31T00:19:38.811947,0.122,0.8,0.322,0.176
2026-03-31T00:19:38.812005,0.118,0.797,0.32,0.183
2026-03-31T00:19:38.812064,0.117,0.799,0.327,0.181
2026-03-31T00:19:38.812119,0.116,0.807,0.315,0.185
2026-03-31T00:19:38.812177,0.116,0.799,0.322,0.185
2026-03-31T00:19:38.812234,0.122,0.801,0.326,0.189
2026-03-31T00:19:38.812291,0.112,0.801,0.327,0.185
2026-03-31T00:19:38.812348,0.103,0.805,0.322,0.197
2026-03-31T00:19:38.812407,0.089,0.808,0.322,0.198
2026-03-31T00:19:38.812466,0.103,0.802,0.32,0.196
2026-03-31T00:19:38.812522,0.098,0.801,0.322,0.202
2026-03-31T00:19:38.812578,0.099,0.802,0.326,0.201
2026-03-31T00:19:38.812634,0.094,0.787,0.335,0.201
2026-03-31T00:19:38.812688,0.094,0.802,0.326,0.203
2026-03-31T00:19:38.812742,0.089,0.791,0.333,0.202
2026-03-31T00:19:38.812797,0.087,0.786,0.336,0.214
2026-03-31T00:19:38.812850,0.085,0.795,0.328,0.214
2026-03-31T00:19:38.812903,0.087,0.798,0.328,0.214
2026-03-31T00:19:38.812956,0.083,0.803,0.333,0.216
2026-03-31T00:19:38.813009,0.086,0.799,0.334,0.214
2026-03-31T00:19:38.813062,0.083,0.803,0.336,0.214
2026-03-31T00:19:38.813117,0.082,0.804,0.338,0.219
2026-03-31T00:19:38.813174,0.089,0.8,0.34,0.218
2026-03-31T00:19:38.813233,0.068,0.803,0.355,0.227
2026-03-31T00:19:38.813287,0.07,0.809,0.348,0.226
2026-03-31T00:19:38.813344,0.068,0.803,0.348,0.22
2026-03-31T00:19:38.813403,0.068,0.806,0.348,0.228
2026-03-31T00:19:38.813458,0.065,0.802,0.346,0.23
2026-03-31T00:19:38.813516,0.068,0.805,0.343,0.232
2026-03-31T00:19:38.813573,0.068,0.8,0.351,0.23
2026-03-31T00:19:38.813627,0.061,0.801,0.361,0.242
2026-03-31T00:19:38.813681,0.069,0.799,0.357,0.24
2026-03-31T00:19:38.813800,0.06,0.799,0.361,0.239
2026-03-31T00:19:38.813889,0.059,0.798,0.357,0.232
2026-03-31T00:19:38.813957,0.058,0.796,0.352,0.245
2026-03-31T00:19:38.814042,0.054,0.8,0.354,0.237
2026-03-31T00:19:38.814121,0.06,0.802,0.351,0.245
2026-03-31T00:19:38.814202,0.054,0.804,0.35,0.245
2026-03-31T00:19:38.815304,0.053,0.792,0.366,0.249
2026-03-31T00:19:38.818128,0.052,0.796,0.369,0.251
2026-03-31T00:19:38.818196,0.052,0.799,0.365,0.254
2026-03-31T00:19:38.820900,0.049,0.795,0.361,0.243
2026-03-31T00:19:38.823621,0.052,0.794,0.359,0.25
2026-03-31T00:19:38.826368,0.052,0.797,0.359,0.254
2026-03-31T00:19:38.829138,0.052,0.798,0.357,0.255
2026-03-31T00:19:38.829247,0.051,0.795,0.357,0.249
2026-03-31T00:19:38.831910,0.052,0.787,0.362,0.261
2026-03-31T00:19:38.834663,0.052,0.792,0.361,0.263
2026-03-31T00:19:38.843708,0.052,0.791,0.362,0.266
2026-03-31T00:19:38.843785,0.048,0.79,0.363,0.264
2026-03-31T00:19:38.843841,0.055,0.79,0.359,0.264
2026-03-31T00:19:38.844029,0.052,0.791,0.363,0.264
2026-03-31T00:19:38.847404,0.056,0.787,0.356,0.265
2026-03-31T00:19:38.852106,0.044,0.787,0.359,0.267
2026-03-31T00:19:38.853309,0.059,0.787,0.359,0.271
2026-03-31T00:19:38.858735,0.06,0.787,0.354,0.271
2026-03-31T00:19:38.861483,0.057,0.784,0.36,0.276
2026-03-31T00:19:38.861650,0.063,0.786,0.353,0.27
2026-03-31T00:19:38.861896,0.063,0.785,0.357,0.273
2026-03-31T00:19:38.862287,0.064,0.787,0.361,0.288
2026-03-31T00:19:38.862440,0.064,0.786,0.36,0.272
2026-03-31T00:19:38.865042,0.069,0.782,0.359,0.284
2026-03-31T00:19:38.868490,0.069,0.787,0.36,0.28
2026-03-31T00:19:38.868547,0.077,0.781,0.365,0.28
2026-03-31T00:19:38.870494,0.073,0.781,0.353,0.283
2026-03-31T00:19:38.873370,0.077,0.784,0.355,0.284
2026-03-31T00:19:38.876069,0.08,0.778,0.352,0.284
2026-03-31T00:19:38.878775,0.076,0.778,0.343,0.295
2026-03-31T00:19:38.878834,0.077,0.787,0.352,0.28
2026-03-31T00:19:38.881642,0.089,0.782,0.359,0.289
2026-03-31T00:19:38.884309,0.088,0.775,0.36,0.297
2026-03-31T00:19:38.887038,0.087,0.775,0.352,0.288
2026-03-31T00:19:38.887092,0.09,0.773,0.35,0.289
2026-03-31T00:19:38.889861,0.089,0.774,0.351,0.289
2026-03-31T00:19:38.892585,0.096,0.774,0.344,0.288
2026-03-31T00:19:38.895365,0.096,0.771,0.346,0.295
2026-03-31T00:19:38.898098,0.093,0.771,0.347,0.284
2026-03-31T00:19:38.898168,0.114,0.765,0.368,0.296
2026-03-31T00:19:38.901065,0.112,0.768,0.361,0.297
2026-03-31T00:19:38.903633,0.106,0.765,0.359,0.297
2026-03-31T00:19:38.906540,0.096,0.77,0.354,0.297
2026-03-31T00:19:38.906611,0.108,0.764,0.345,0.297
2026-03-31T00:19:38.909381,0.116,0.764,0.351,0.288
2026-03-31T00:19:38.911949,0.117,0.768,0.335,0.297
2026-03-31T00:19:38.914672,0.118,0.759,0.348,0.299
2026-03-31T00:19:38.917510,0.134,0.755,0.367,0.309
2026-03-31T00:19:38.917586,0.134,0.76,0.367,0.304
2026-03-31T00:19:38.922564,0.141,0.761,0.36,0.306
2026-03-31T00:19:38.923015,0.136,0.769,0.361,0.304
2026-03-31T00:19:38.925782,0.138,0.758,0.355,0.302
2026-03-31T00:19:38.928454,0.14,0.759,0.351,0.307
2026-03-31T00:19:38.928520,0.142,0.759,0.356,0.313
2026-03-31T00:19:38.931254,0.143,0.757,0.35,0.304
2026-03-31T00:19:38.934016,0.162,0.75,0.354,0.311
2026-03-31T00:19:38.936756,0.164,0.749,0.36,0.317
2026-03-31T00:19:38.936822,0.165,0.749,0.353,0.315
2026-03-31T00:19:38.939631,0.179,0.749,0.354,0.309
2026-03-31T00:19:38.942304,0.168,0.748,0.352,0.313
2026-03-31T00:19:38.945065,0.168,0.752,0.363,0.308
2026-03-31T00:19:38.947870,0.171,0.747,0.348,0.32
2026-03-31T00:19:38.947952,0.177,0.741,0.348,0.321
2026-03-31T00:19:38.950635,0.172,0.747,0.348,0.316
2026-03-31T00:19:38.953424,0.184,0.731,0.348,0.32
2026-03-31T00:19:38.956120,0.191,0.741,0.344,0.321
2026-03-31T00:19:38.956188,0.193,0.74,0.348,0.32
2026-03-31T00:19:38.958937,0.193,0.738,0.348,0.322
2026-03-31T00:19:38.961611,0.196,0.737,0.35,0.321
2026-03-31T00:19:38.964373,0.195,0.737,0.35,0.322
2026-03-31T00:19:38.967134,0.212,0.724,0.351,0.322
2026-03-31T00:19:38.967217,0.212,0.734,0.35,0.313
2026-03-31T00:19:38.971728,0.219,0.735,0.343,0.323
2026-03-31T00:19:38.972595,0.219,0.737,0.349,0.326
2026-03-31T00:19:38.975382,0.219,0.733,0.347,0.323
2026-03-31T00:19:38.975463,0.22,0.733,0.347,0.324
2026-03-31T00:19:38.978399,0.22,0.742,0.344,0.322
2026-03-31T00:19:38.980998,0.23,0.729,0.351,0.327
2026-03-31T00:19:38.983742,0.241,0.709,0.354,0.331
2026-03-31T00:19:38.986418,0.238,0.722,0.354,0.327
2026-03-31T00:19:38.986497,0.239,0.704,0.348,0.332
2026-03-31T00:19:38.989334,0.245,0.711,0.344,0.34
2026-03-31T00:19:38.992083,0.245,0.735,0.344,0.338
2026-03-31T00:19:38.994687,0.245,0.714,0.342,0.33
2026-03-31T00:19:38.997481,0.248,0.718,0.338,0.33
2026-03-31T00:19:38.997541,0.248,0.713,0.336,0.33
2026-03-31T00:19:39.000438,0.263,0.704,0.355,0.328
2026-03-31T00:19:39.002964,0.263,0.701,0.352,0.331
2026-03-31T00:19:39.005804,0.259,0.693,0.348,0.331
2026-03-31T00:19:39.005866,0.267,0.683,0.344,0.334
2026-03-31T00:19:39.008696,0.263,0.702,0.341,0.333
2026-03-31T00:19:39.011306,0.264,0.699,0.339,0.331
2026-03-31T00:19:39.014014,0.267,0.697,0.338,0.333
2026-03-31T00:19:39.016779,0.266,0.696,0.335,0.334
2026-03-31T00:19:39.016846,0.277,0.689,0.351,0.332
2026-03-31T00:19:39.021345,0.305,0.686,0.348,0.341
2026-03-31T00:19:39.022345,0.28,0.69,0.343,0.331
2026-03-31T00:19:39.025131,0.283,0.695,0.341,0.333
2026-03-31T00:19:39.025218,0.284,0.684,0.336,0.331
2026-03-31T00:19:39.028009,0.291,0.682,0.33,0.334
2026-03-31T00:19:39.030649,0.28,0.685,0.333,0.335
