time_ms,device_time_ms,ecg,upper,lower
40099,,412,3000,1000
40099,,406,3000,1000
40099,,414,3000,1000
40099,,401,3000,1000
40099,,401,3000,1000
40099,,405,3000,1000
40099,,406,3000,1000
40099,,406,3000,1000
40148,,406,3000,1000
40148,,400,3000,1000
40148,,401,3000,1000
40148,,403,3000,1000
40148,,406,3000,1000
40148,,402,3000,1000
40148,,402,3000,1000
40148,,403,3000,1000
40148,,402,3000,1000
40148,,363,3000,1000
40196,,395,3000,1000
40196,,408,3000,1000
40196,,403,3000,1000
40197,,431,3000,1000
40197,,406,3000,1000
40197,,420,3000,1000
40197,,405,3000,1000
40197,,403,3000,1000
40197,,402,3000,1000
40197,,404,3000,1000
40246,,407,3000,1000
40246,,404,3000,1000
40246,,406,3000,1000
40246,,400,3000,1000
40246,,395,3000,1000
40246,,405,3000,1000
40246,,402,3000,1000
40246,,405,3000,1000
40246,,401,3000,1000
40246,,400,3000,1000
40295,,403,3000,1000
40295,,400,3000,1000
40295,,403,3000,1000
40295,,407,3000,1000
40295,,403,3000,1000
40295,,412,3000,1000
40296,,402,3000,1000
40296,,403,3000,1000
40296,,400,3000,1000
40296,,400,3000,1000
40344,,374,3000,1000
40344,,403,3000,1000
40344,,404,3000,1000
40344,,405,3000,1000
40344,,401,3000,1000
40344,,406,3000,1000
40344,,405,3000,1000
40344,,406,3000,1000
40344,,402,3000,1000
40344,,402,3000,1000
40393,,404,3000,1000
40393,,403,3000,1000
40393,,400,3000,1000
40393,,405,3000,1000
40393,,367,3000,1000
40393,,402,3000,1000
40393,,401,3000,1000
40394,,405,3000,1000
40394,,401,3000,1000
40394,,405,3000,1000
40443,,400,3000,1000
40443,,401,3000,1000
40443,,402,3000,1000
40443,,402,3000,1000
40443,,401,3000,1000
40443,,403,3000,1000
40443,,400,3000,1000
40443,,406,3000,1000
40443,,404,3000,1000
40443,,402,3000,1000
40492,,404,3000,1000
40492,,368,3000,1000
40492,,403,3000,1000
40492,,406,3000,1000
40492,,405,3000,1000
40492,,401,3000,1000
40492,,369,3000,1000
40492,,405,3000,1000
40492,,403,3000,1000
40492,,401,3000,1000
40541,,406,3000,1000
40541,,428,3000,1000
40541,,401,3000,1000
40541,,402,3000,1000
40541,,400,3000,1000
40541,,406,3000,1000
40541,,404,3000,1000
40542,,403,3000,1000
40542,,402,3000,1000
40542,,405,3000,1000
40590,,402,3000,1000
40590,,403,3000,1000
40590,,399,3000,1000
40590,,401,3000,1000
40590,,367,3000,1000
40591,,418,3000,1000
40591,,403,3000,1000
40591,,402,3000,1000
40591,,400,3000,1000
40591,,406,3000,1000
40640,,399,3000,1000
40640,,402,3000,1000
40640,,403,3000,1000
40640,,404,3000,1000
40640,,403,3000,1000
40640,,405,3000,1000
40640,,410,3000,1000
40640,,407,3000,1000
40640,,403,3000,1000
40640,,401,3000,1000
40689,,410,3000,1000
40689,,400,3000,1000
40689,,405,3000,1000
40689,,428,3000,1000
40689,,407,3000,1000
40689,,405,3000,1000
40689,,406,3000,1000
40689,,403,3000,1000
40689,,413,3000,1000
40689,,366,3000,1000
40738,,402,3000,1000
40739,,408,3000,1000
40739,,371,3000,1000
40739,,407,3000,1000
40739,,407,3000,1000
40739,,407,3000,1000
40739,,394,3000,1000
40739,,405,3000,1000
40739,,404,3000,1000
40739,,401,3000,1000
40788,,408,3000,1000
40788,,405,3000,1000
40788,,403,3000,1000
40788,,405,3000,1000
40788,,404,3000,1000
40788,,403,3000,1000
40788,,401,3000,1000
40788,,413,3000,1000
40788,,406,3000,1000
40788,,406,3000,1000
40837,,387,3000,1000
40837,,406,3000,1000
40837,,405,3000,1000
40838,,409,3000,1000
40838,,401,3000,1000
40838,,400,3000,1000
40838,,406,3000,1000
40838,,404,3000,1000
40838,,406,3000,1000
40838,,400,3000,1000
40887,,412,3000,1000
40887,,402,3000,1000
40887,,405,3000,1000
40887,,401,3000,1000
40887,,400,3000,1000
40887,,401,3000,1000
40887,,399,3000,1000
40887,,395,3000,1000
40887,,401,3000,1000
40887,,405,3000,1000
40936,,415,3000,1000
40936,,405,3000,1000
40936,,405,3000,1000
40936,,409,3000,1000
40936,,405,3000,1000
40936,,403,3000,1000
40936,,402,3000,1000
40936,,407,3000,1000
40937,,403,3000,1000
40937,,406,3000,1000
40986,,401,3000,1000
40986,,400,3000,1000
40986,,406,3000,1000
40986,,405,3000,1000
40986,,401,3000,1000
40986,,400,3000,1000
40986,,409,3000,1000
40986,,400,3000,1000
40986,,401,3000,1000
40986,,386,3000,1000
41035,,402,3000,1000
41035,,401,3000,1000
41035,,401,3000,1000
41036,,401,3000,1000
41036,,401,3000,1000
41036,,401,3000,1000
41036,,401,3000,1000
41036,,401,3000,1000
41036,,401,3000,1000
41036,,401,3000,1000
41086,,401,3000,1000
41086,,401,3000,1000
41086,,401,3000,1000
41086,,401,3000,1000
41086,,401,3000,1000
41086,,401,3000,1000
41086,,401,3000,1000
41086,,403,3000,1000
41086,,403,3000,1000
41086,,403,3000,1000
41136,,403,3000,1000
41136,,403,3000,1000
41136,,403,3000,1000
41137,,403,3000,1000
41137,,403,3000,1000
41137,,403,3000,1000
41137,,403,3000,1000
41137,,403,3000,1000
41137,,403,3000,1000
41137,,403,3000,1000
41187,,403,3000,1000
41187,,403,3000,1000
41187,,403,3000,1000
41187,,403,3000,1000
41187,,403,3000,1000
41187,,403,3000,1000
41187,,402,3000,1000
41187,,402,3000,1000
41187,,402,3000,1000
41187,,402,3000,1000
41237,,402,3000,1000
41237,,402,3000,1000
41237,,402,3000,1000
41237,,402,3000,1000
41237,,402,3000,1000
41237,,402,3000,1000
41237,,402,3000,1000
41237,,402,3000,1000
41237,,402,3000,1000
41237,,402,3000,1000
41287,,402,3000,1000
41287,,402,3000,1000
41287,,402,3000,1000
41287,,402,3000,1000
41287,,402,3000,1000
41287,,403,3000,1000
41287,,406,3000,1000
41287,,403,3000,1000
41287,,403,3000,1000
41287,,405,3000,1000
41337,,401,3000,1000
41337,,400,3000,1000
41337,,415,3000,1000
41337,,416,3000,1000
41337,,368,3000,1000
41337,,400,3000,1000
41337,,400,3000,1000
41337,,403,3000,1000
41337,,405,3000,1000
41337,,401,3000,1000
41386,,406,3000,1000
41386,,403,3000,1000
41386,,400,3000,1000
41386,,404,3000,1000
41386,,403,3000,1000
41386,,401,3000,1000
41386,,400,3000,1000
41386,,409,3000,1000
41387,,400,3000,1000
41387,,402,3000,1000
41436,,406,3000,1000
41436,,405,3000,1000
41436,,403,3000,1000
41436,,403,3000,1000
41436,,401,3000,1000
41436,,407,3000,1000
41436,,402,3000,1000
41436,,402,3000,1000
41436,,400,3000,1000
41436,,400,3000,1000
41486,,402,3000,1000
41486,,401,3000,1000
41486,,400,3000,1000
41486,,401,3000,1000
41486,,401,3000,1000
41486,,400,3000,1000
41486,,401,3000,1000
41486,,401,3000,1000
41486,,401,3000,1000
41486,,396,3000,1000
41534,,402,3000,1000
41534,,403,3000,1000
41534,,400,3000,1000
41534,,400,3000,1000
41534,,401,3000,1000
41534,,413,3000,1000
41534,,401,3000,1000
41534,,411,3000,1000
41534,,400,3000,1000
41534,,401,3000,1000
41584,,401,3000,1000
41584,,402,3000,1000
41584,,400,3000,1000
41584,,403,3000,1000
41584,,405,3000,1000
41584,,432,3000,1000
41584,,403,3000,1000
41584,,400,3000,1000
41584,,402,3000,1000
41584,,402,3000,1000
41634,,362,3000,1000
41634,,401,3000,1000
41634,,405,3000,1000
41634,,398,3000,1000
41634,,402,3000,1000
41634,,397,3000,1000
41634,,403,3000,1000
41634,,401,3000,1000
41634,,404,3000,1000
41634,,401,3000,1000
41684,,401,3000,1000
41684,,403,3000,1000
41684,,400,3000,1000
41684,,404,3000,1000
41684,,402,3000,1000
41684,,401,3000,1000
41684,,402,3000,1000
41684,,393,3000,1000
41684,,402,3000,1000
41684,,403,3000,1000
41734,,400,3000,1000
41734,,405,3000,1000
41734,,401,3000,1000
41734,,400,3000,1000
41734,,401,3000,1000
41734,,395,3000,1000
41734,,401,3000,1000
41734,,402,3000,1000
41734,,401,3000,1000
41734,,401,3000,1000
41784,,406,3000,1000
41784,,400,3000,1000
41784,,404,3000,1000
41784,,406,3000,1000
41784,,400,3000,1000
41784,,383,3000,1000
41784,,403,3000,1000
41784,,398,3000,1000
41784,,401,3000,1000
41784,,406,3000,1000
41834,,401,3000,1000
41834,,407,3000,1000
41834,,406,3000,1000
41834,,402,3000,1000
41834,,400,3000,1000
41834,,414,3000,1000
41834,,400,3000,1000
41834,,402,3000,1000
41834,,401,3000,1000
41834,,403,3000,1000
41884,,404,3000,1000
41884,,403,3000,1000
41884,,403,3000,1000
41884,,410,3000,1000
41884,,401,3000,1000
41884,,404,3000,1000
41884,,405,3000,1000
41884,,405,3000,1000
41884,,403,3000,1000
41884,,401,3000,1000
41933,,403,3000,1000
41933,,406,3000,1000
41934,,401,3000,1000
41934,,400,3000,1000
41934,,401,3000,1000
41934,,432,3000,1000
41934,,400,3000,1000
41934,,407,3000,1000
41934,,401,3000,1000
41934,,432,3000,1000
41983,,400,3000,1000
41983,,399,3000,1000
41983,,404,3000,1000
41984,,382,3000,1000
41984,,403,3000,1000
41984,,371,3000,1000
41984,,400,3000,1000
41984,,403,3000,1000
41984,,404,3000,1000
41984,,419,3000,1000
42033,,405,3000,1000
42033,,407,3000,1000
42033,,406,3000,1000
42033,,399,3000,1000
42033,,400,3000,1000
42033,,403,3000,1000
42033,,414,3000,1000
42034,,402,3000,1000
42034,,401,3000,1000
42034,,400,3000,1000
42085,,402,3000,1000
42085,,401,3000,1000
42085,,400,3000,1000
42085,,399,3000,1000
42085,,395,3000,1000
42085,,399,3000,1000
42085,,407,3000,1000
42085,,401,3000,1000
42085,,411,3000,1000
42085,,399,3000,1000
42135,,400,3000,1000
42135,,401,3000,1000
42135,,401,3000,1000
42135,,401,3000,1000
42135,,400,3000,1000
42135,,403,3000,1000
42135,,407,3000,1000
42135,,397,3000,1000
42135,,423,3000,1000
42135,,398,3000,1000
42185,,400,3000,1000
42185,,406,3000,1000
42185,,405,3000,1000
42185,,407,3000,1000
42185,,399,3000,1000
42186,,400,3000,1000
42186,,401,3000,1000
42186,,400,3000,1000
42186,,397,3000,1000
42186,,395,3000,1000
42236,,400,3000,1000
42236,,400,3000,1000
42236,,402,3000,1000
42236,,368,3000,1000
42236,,397,3000,1000
42236,,406,3000,1000
42236,,400,3000,1000
42236,,406,3000,1000
42236,,396,3000,1000
42236,,401,3000,1000
42286,,403,3000,1000
42286,,413,3000,1000
42286,,401,3000,1000
42286,,400,3000,1000
42286,,401,3000,1000
42286,,400,3000,1000
42286,,403,3000,1000
42286,,405,3000,1000
42286,,406,3000,1000
42286,,399,3000,1000
42337,,348,3000,1000
42337,,400,3000,1000
42337,,400,3000,1000
42337,,401,3000,1000
42337,,404,3000,1000
42337,,401,3000,1000
42337,,400,3000,1000
42337,,400,3000,1000
42337,,463,3000,1000
42337,,408,3000,1000
42387,,378,3000,1000
42387,,397,3000,1000
42387,,400,3000,1000
42387,,404,3000,1000
42387,,406,3000,1000
42387,,401,3000,1000
42387,,401,3000,1000
42387,,400,3000,1000
42387,,405,3000,1000
42387,,403,3000,1000
42438,,402,3000,1000
42438,,405,3000,1000
42438,,404,3000,1000
42438,,400,3000,1000
42438,,393,3000,1000
42438,,401,3000,1000
42438,,379,3000,1000
42438,,401,3000,1000
42438,,401,3000,1000
42438,,401,3000,1000
42489,,405,3000,1000
42489,,433,3000,1000
42489,,400,3000,1000
42489,,401,3000,1000
42489,,400,3000,1000
42489,,414,3000,1000
42489,,403,3000,1000
42489,,403,3000,1000
42489,,407,3000,1000
42489,,402,3000,1000
42539,,407,3000,1000
42539,,414,3000,1000
42540,,382,3000,1000
42540,,406,3000,1000
42540,,400,3000,1000
42540,,400,3000,1000
42540,,401,3000,1000
42540,,402,3000,1000
42540,,397,3000,1000
42540,,401,3000,1000
42590,,401,3000,1000
42590,,400,3000,1000
42590,,407,3000,1000
42590,,400,3000,1000
42590,,404,3000,1000
42590,,401,3000,1000
42590,,400,3000,1000
42590,,402,3000,1000
42590,,401,3000,1000
42590,,400,3000,1000
42640,,462,3000,1000
42640,,401,3000,1000
42640,,404,3000,1000
42640,,404,3000,1000
42640,,400,3000,1000
42641,,405,3000,1000
42641,,403,3000,1000
42641,,403,3000,1000
42641,,405,3000,1000
42641,,400,3000,1000
42691,,400,3000,1000
42691,,401,3000,1000
42691,,409,3000,1000
42691,,403,3000,1000
42691,,393,3000,1000
42691,,409,3000,1000
42691,,409,3000,1000
42691,,402,3000,1000
42691,,405,3000,1000
42691,,402,3000,1000
42742,,404,3000,1000
42742,,368,3000,1000
42742,,402,3000,1000
42742,,401,3000,1000
42742,,405,3000,1000
42742,,405,3000,1000
42742,,400,3000,1000
42742,,403,3000,1000
42742,,400,3000,1000
42742,,403,3000,1000
42792,,406,3000,1000
42792,,400,3000,1000
42793,,400,3000,1000
42793,,403,3000,1000
42793,,401,3000,1000
42793,,403,3000,1000
42793,,407,3000,1000
42793,,407,3000,1000
42793,,400,3000,1000
42793,,401,3000,1000
42843,,402,3000,1000
42843,,401,3000,1000
42843,,407,3000,1000
42843,,401,3000,1000
42843,,402,3000,1000
42843,,402,3000,1000
42843,,400,3000,1000
42843,,400,3000,1000
42843,,397,3000,1000
42843,,400,3000,1000
42893,,404,3000,1000
42893,,407,3000,1000
42893,,401,3000,1000
42893,,386,3000,1000
42893,,401,3000,1000
42894,,402,3000,1000
42894,,401,3000,1000
42894,,406,3000,1000
42894,,403,3000,1000
42894,,421,3000,1000
42944,,401,3000,1000
42944,,401,3000,1000
42944,,404,3000,1000
42944,,410,3000,1000
42944,,401,3000,1000
42944,,411,3000,1000
42944,,423,3000,1000
42944,,403,3000,1000
42944,,403,3000,1000
42944,,401,3000,1000
42995,,402,3000,1000
42995,,410,3000,1000
42995,,409,3000,1000
42995,,406,3000,1000
42995,,400,3000,1000
42995,,400,3000,1000
42995,,401,3000,1000
42995,,405,3000,1000
42995,,403,3000,1000
42995,,402,3000,1000
43045,,429,3000,1000
43045,,403,3000,1000
43045,,401,3000,1000
43045,,385,3000,1000
43046,,428,3000,1000
43046,,400,3000,1000
43046,,402,3000,1000
43046,,405,3000,1000
43046,,404,3000,1000
43046,,400,3000,1000
43097,,402,3000,1000
43097,,400,3000,1000
43097,,408,3000,1000
43097,,407,3000,1000
43097,,400,3000,1000
43097,,403,3000,1000
43097,,402,3000,1000
43097,,403,3000,1000
43097,,401,3000,1000
43097,,403,3000,1000
43148,,402,3000,1000
43148,,405,3000,1000
43148,,400,3000,1000
43148,,399,3000,1000
43148,,401,3000,1000
43148,,400,3000,1000
43148,,405,3000,1000
43148,,414,3000,1000
43148,,402,3000,1000
43148,,404,3000,1000
43200,,414,3000,1000
43200,,406,3000,1000
43200,,367,3000,1000
43200,,405,3000,1000
43200,,403,3000,1000
43200,,407,3000,1000
43200,,421,3000,1000
43200,,400,3000,1000
43200,,403,3000,1000
43200,,402,3000,1000
43251,,406,3000,1000
43251,,403,3000,1000
43251,,400,3000,1000
43251,,405,3000,1000
43251,,458,3000,1000
43251,,391,3000,1000
43251,,404,3000,1000
43251,,406,3000,1000
43251,,400,3000,1000
43251,,406,3000,1000
43302,,402,3000,1000
43302,,413,3000,1000
43302,,408,3000,1000
43302,,403,3000,1000
43302,,400,3000,1000
43302,,404,3000,1000
43302,,400,3000,1000
43302,,402,3000,1000
43302,,407,3000,1000
43302,,401,3000,1000
43354,,405,3000,1000
43354,,401,3000,1000
43354,,407,3000,1000
