time_ms,device_time_ms,ecg,upper,lower
30996,,0,3000,1000
30996,,0,3000,1000
30996,,0,3000,1000
30996,,0,3000,1000
30996,,0,3000,1000
30996,,0,3000,1000
30996,,0,3000,1000
30996,,0,3000,1000
30996,,0,3000,1000
31028,,0,3000,1000
31028,,0,3000,1000
31028,,0,3000,1000
31028,,0,3000,1000
31028,,0,3000,1000
31028,,0,3000,1000
31028,,0,3000,1000
31028,,0,3000,1000
31028,,0,3000,1000
31028,,0,3000,1000
31060,,0,3000,1000
31060,,0,3000,1000
31060,,0,3000,1000
31060,,0,3000,1000
31060,,0,3000,1000
31060,,0,3000,1000
31060,,0,3000,1000
31060,,0,3000,1000
31060,,0,3000,1000
31060,,0,3000,1000
31093,,0,3000,1000
31093,,0,3000,1000
31093,,0,3000,1000
31093,,0,3000,1000
31093,,0,3000,1000
31093,,0,3000,1000
31093,,0,3000,1000
31093,,0,3000,1000
31093,,0,3000,1000
31093,,0,3000,1000
31125,,0,3000,1000
31125,,0,3000,1000
31125,,0,3000,1000
31125,,0,3000,1000
31125,,0,3000,1000
31125,,0,3000,1000
31126,,0,3000,1000
31126,,0,3000,1000
31126,,0,3000,1000
31126,,0,3000,1000
31157,,0,3000,1000
31157,,0,3000,1000
31157,,0,3000,1000
31157,,0,3000,1000
31157,,0,3000,1000
31157,,0,3000,1000
31157,,0,3000,1000
31157,,0,3000,1000
31158,,0,3000,1000
31158,,0,3000,1000
31190,,0,3000,1000
31190,,0,3000,1000
31190,,0,3000,1000
31190,,0,3000,1000
31190,,0,3000,1000
31190,,0,3000,1000
31190,,0,3000,1000
31190,,0,3000,1000
31190,,0,3000,1000
31190,,0,3000,1000
31222,,0,3000,1000
31222,,0,3000,1000
31222,,0,3000,1000
31222,,0,3000,1000
31222,,0,3000,1000
31222,,0,3000,1000
31222,,0,3000,1000
31222,,0,3000,1000
31222,,0,3000,1000
31222,,0,3000,1000
31253,,0,3000,1000
31253,,0,3000,1000
31253,,0,3000,1000
31254,,0,3000,1000
31254,,0,3000,1000
31254,,0,3000,1000
31254,,0,3000,1000
31254,,0,3000,1000
31254,,0,3000,1000
31254,,0,3000,1000
31285,,0,3000,1000
31285,,0,3000,1000
31285,,0,3000,1000
31285,,0,3000,1000
