time_ms,device_time_ms,ecg,upper,lower
1394,,448,3000,1000
1394,,446,3000,1000
1414,,445,3000,1000
1414,,441,3000,1000
1414,,441,3000,1000
1414,,463,3000,1000
1414,,437,3000,1000
1414,,446,3000,1000
1414,,435,3000,1000
1414,,439,3000,1000
1414,,400,3000,1000
1414,,441,3000,1000
1434,,442,3000,1000
1434,,464,3000,1000
1434,,448,3000,1000
1434,,443,3000,1000
1434,,442,3000,1000
1434,,442,3000,1000
1434,,446,3000,1000
1434,,445,3000,1000
1434,,439,3000,1000
1434,,439,3000,1000
1454,,443,3000,1000
1454,,445,3000,1000
1454,,441,3000,1000
1454,,441,3000,1000
1455,,448,3000,1000
1455,,447,3000,1000
1455,,455,3000,1000
1455,,445,3000,1000
1455,,442,3000,1000
1455,,437,3000,1000
1475,,447,3000,1000
1475,,442,3000,1000
1475,,448,3000,1000
1475,,442,3000,1000
1475,,447,3000,1000
1475,,439,3000,1000
1475,,461,3000,1000
1475,,447,3000,1000
1475,,442,3000,1000
1475,,441,3000,1000
1495,,439,3000,1000
1495,,441,3000,1000
1495,,440,3000,1000
1495,,436,3000,1000
1495,,441,3000,1000
1495,,445,3000,1000
1495,,450,3000,1000
1495,,445,3000,1000
1495,,436,3000,1000
1495,,442,3000,1000
1515,,444,3000,1000
1515,,425,3000,1000
1515,,419,3000,1000
1515,,451,3000,1000
1515,,438,3000,1000
1516,,457,3000,1000
1516,,446,3000,1000
1516,,439,3000,1000
1516,,436,3000,1000
1516,,439,3000,1000
1535,,416,3000,1000
1535,,443,3000,1000
1535,,453,3000,1000
1536,,448,3000,1000
1536,,448,3000,1000
1536,,447,3000,1000
1536,,439,3000,1000
1536,,439,3000,1000
1536,,438,3000,1000
1536,,448,3000,1000
1555,,447,3000,1000
1555,,447,3000,1000
1555,,443,3000,1000
1556,,441,3000,1000
1556,,437,3000,1000
1556,,447,3000,1000
1556,,439,3000,1000
1556,,445,3000,1000
1556,,438,3000,1000
1556,,439,3000,1000
1576,,450,3000,1000
1576,,443,3000,1000
1576,,448,3000,1000
1576,,439,3000,1000
1576,,419,3000,1000
1576,,457,3000,1000
1576,,509,3000,1000
1576,,441,3000,1000
1576,,438,3000,1000
1576,,457,3000,1000
1596,,438,3000,1000
1596,,439,3000,1000
1596,,439,3000,1000
1596,,441,3000,1000
1596,,438,3000,1000
1596,,443,3000,1000
1596,,448,3000,1000
1596,,438,3000,1000
1596,,445,3000,1000
1596,,447,3000,1000
1616,,441,3000,1000
1616,,445,3000,1000
1616,,445,3000,1000
1616,,433,3000,1000
1616,,448,3000,1000
1616,,446,3000,1000
1616,,480,3000,1000
1616,,438,3000,1000
1616,,435,3000,1000
1616,,447,3000,1000
1636,,443,3000,1000
1636,,446,3000,1000
1636,,440,3000,1000
1636,,466,3000,1000
1636,,448,3000,1000
1636,,446,3000,1000
1636,,443,3000,1000
1636,,445,3000,1000
1636,,455,3000,1000
1636,,453,3000,1000
1657,,441,3000,1000
