time_ms,device_time_ms,ecg,upper,lower
21793,,0,3000,1000
21793,,0,3000,1000
21793,,0,3000,1000
21793,,0,3000,1000
21793,,0,3000,1000
21823,,0,3000,1000
21823,,0,3000,1000
21823,,0,3000,1000
21823,,0,3000,1000
21823,,0,3000,1000
21823,,0,3000,1000
21823,,0,3000,1000
21823,,0,3000,1000
21823,,0,3000,1000
21823,,0,3000,1000
21853,,0,3000,1000
21853,,0,3000,1000
21853,,0,3000,1000
21853,,0,3000,1000
21853,,0,3000,1000
21853,,0,3000,1000
21853,,0,3000,1000
21853,,0,3000,1000
21853,,0,3000,1000
21853,,0,3000,1000
21883,,0,3000,1000
21883,,0,3000,1000
21883,,0,3000,1000
21883,,0,3000,1000
21883,,0,3000,1000
21883,,0,3000,1000
21883,,0,3000,1000
21883,,0,3000,1000
21883,,0,3000,1000
21883,,0,3000,1000
21914,,0,3000,1000
21914,,0,3000,1000
21914,,0,3000,1000
21914,,0,3000,1000
21914,,0,3000,1000
21914,,0,3000,1000
21914,,0,3000,1000
21914,,0,3000,1000
21914,,0,3000,1000
21914,,0,3000,1000
21944,,0,3000,1000
21944,,0,3000,1000
21944,,0,3000,1000
21944,,0,3000,1000
21944,,0,3000,1000
21944,,0,3000,1000
21944,,0,3000,1000
21944,,0,3000,1000
21944,,0,3000,1000
21944,,0,3000,1000
21974,,0,3000,1000
21974,,0,3000,1000
21974,,0,3000,1000
21974,,0,3000,1000
21974,,0,3000,1000
21974,,0,3000,1000
21974,,0,3000,1000
21975,,0,3000,1000
21975,,0,3000,1000
21975,,0,3000,1000
22005,,0,3000,1000
22005,,0,3000,1000
22005,,0,3000,1000
22005,,0,3000,1000
22005,,0,3000,1000
22005,,0,3000,1000
22005,,0,3000,1000
22005,,0,3000,1000
22005,,0,3000,1000
22005,,0,3000,1000
22036,,0,3000,1000
22036,,0,3000,1000
22036,,0,3000,1000
22036,,0,3000,1000
22036,,0,3000,1000
22037,,0,3000,1000
22037,,0,3000,1000
22037,,0,3000,1000
22037,,0,3000,1000
22037,,0,3000,1000
22067,,0,3000,1000
22067,,0,3000,1000
22067,,0,3000,1000
22067,,0,3000,1000
22067,,0,3000,1000
22067,,0,3000,1000
22067,,0,3000,1000
22067,,0,3000,1000
22067,,0,3000,1000
22067,,0,3000,1000
22098,,0,3000,1000
22098,,0,3000,1000
22098,,0,3000,1000
22098,,0,3000,1000
22098,,0,3000,1000
22098,,0,3000,1000
22098,,0,3000,1000
22098,,0,3000,1000
22098,,0,3000,1000
22098,,0,3000,1000
22129,,0,3000,1000
22129,,0,3000,1000
22129,,0,3000,1000
22129,,0,3000,1000
22129,,0,3000,1000
22129,,0,3000,1000
22129,,0,3000,1000
22129,,0,3000,1000
22129,,0,3000,1000
22129,,0,3000,1000
22160,,0,3000,1000
22160,,0,3000,1000
22160,,0,3000,1000
22160,,0,3000,1000
22160,,0,3000,1000
22160,,0,3000,1000
22160,,0,3000,1000
22160,,0,3000,1000
22160,,0,3000,1000
22160,,0,3000,1000
22191,,0,3000,1000
22191,,0,3000,1000
22191,,0,3000,1000
22191,,0,3000,1000
22191,,0,3000,1000
22191,,0,3000,1000
22191,,0,3000,1000
22191,,0,3000,1000
22191,,0,3000,1000
22191,,0,3000,1000
22221,,0,3000,1000
22221,,0,3000,1000
22221,,0,3000,1000
22221,,0,3000,1000
22222,,0,3000,1000
22222,,0,3000,1000
22222,,0,3000,1000
22222,,0,3000,1000
22222,,0,3000,1000
22222,,0,3000,1000
22252,,0,3000,1000
22252,,0,3000,1000
22252,,0,3000,1000
22252,,0,3000,1000
22252,,0,3000,1000
22252,,0,3000,1000
22252,,0,3000,1000
22252,,0,3000,1000
22252,,0,3000,1000
22252,,0,3000,1000
22283,,0,3000,1000
22283,,0,3000,1000
22283,,0,3000,1000
22283,,0,3000,1000
22283,,0,3000,1000
22283,,0,3000,1000
22283,,0,3000,1000
22283,,0,3000,1000
22283,,0,3000,1000
22283,,0,3000,1000
22313,,0,3000,1000
22313,,0,3000,1000
22313,,0,3000,1000
22313,,0,3000,1000
22313,,0,3000,1000
22313,,0,3000,1000
22313,,0,3000,1000
22313,,0,3000,1000
22313,,0,3000,1000
22313,,0,3000,1000
22344,,0,3000,1000
22344,,0,3000,1000
22344,,0,3000,1000
22344,,0,3000,1000
22344,,0,3000,1000
22344,,0,3000,1000
22344,,0,3000,1000
22344,,0,3000,1000
22344,,0,3000,1000
22344,,0,3000,1000
22375,,0,3000,1000
22375,,0,3000,1000
22375,,0,3000,1000
22375,,0,3000,1000
22375,,0,3000,1000
22375,,0,3000,1000
22375,,0,3000,1000
22375,,0,3000,1000
22375,,0,3000,1000
22375,,0,3000,1000
22405,,0,3000,1000
22405,,0,3000,1000
22405,,0,3000,1000
22405,,0,3000,1000
22406,,0,3000,1000
22406,,0,3000,1000
22406,,0,3000,1000
22406,,0,3000,1000
22406,,0,3000,1000
22406,,0,3000,1000
22436,,0,3000,1000
22436,,0,3000,1000
22436,,0,3000,1000
22436,,0,3000,1000
22436,,0,3000,1000
22436,,0,3000,1000
22436,,0,3000,1000
22436,,0,3000,1000
22436,,0,3000,1000
22436,,0,3000,1000
22467,,0,3000,1000
22467,,0,3000,1000
22467,,0,3000,1000
22467,,0,3000,1000
22467,,0,3000,1000
22467,,0,3000,1000
22467,,0,3000,1000
22467,,0,3000,1000
22467,,0,3000,1000
22467,,0,3000,1000
22498,,0,3000,1000
22498,,0,3000,1000
22498,,0,3000,1000
22498,,0,3000,1000
22498,,0,3000,1000
22498,,0,3000,1000
22498,,0,3000,1000
22498,,0,3000,1000
22498,,0,3000,1000
22498,,0,3000,1000
22529,,0,3000,1000
22529,,0,3000,1000
22529,,0,3000,1000
22529,,0,3000,1000
22529,,0,3000,1000
22529,,0,3000,1000
22529,,0,3000,1000
22529,,0,3000,1000
22529,,0,3000,1000
22529,,0,3000,1000
22560,,0,3000,1000
22560,,0,3000,1000
22560,,0,3000,1000
