timestamp,CH1,CH2,CH3,CH4
2026-03-31T00:12:56.326187,0.007,0.133,0.182,0.1138
2026-03-31T00:12:56.326304,0.007,0.133,0.182,0.1138
2026-03-31T00:12:56.326398,0.007,0.133,0.182,0.1138
2026-03-31T00:12:56.326605,0.007,0.133,0.182,0.1138
2026-03-31T00:12:56.328766,0.007,0.133,0.182,0.1138
2026-03-31T00:12:56.328853,0.007,0.133,0.182,0.1138
2026-03-31T00:12:56.328932,0.007,0.133,0.182,0.1138
2026-03-31T00:12:56.428832,0.007,0.133,0.182,0.1138
2026-03-31T00:12:56.447769,0.007,0.133,0.182,0.1138
2026-03-31T00:12:56.447852,0.007,0.133,0.182,0.1138
2026-03-31T00:12:56.447917,0.007,0.133,0.182,0.1138
2026-03-31T00:12:56.466340,0.008,0.134,0.182,0.139
2026-03-31T00:12:56.466442,0.01,0.134,0.18,0.141
2026-03-31T00:12:56.466506,0.002,0.136,0.173,0.138
2026-03-31T00:12:56.466564,0.006,0.129,0.204,0.139
2026-03-31T00:12:56.466628,0.002,0.13,0.193,0.134
2026-03-31T00:12:56.466686,0.007,0.132,0.186,0.118
2026-03-31T00:12:56.466741,0.015,0.129,0.185,0.142
2026-03-31T00:12:56.466797,0.005,0.13,0.176,0.138
2026-03-31T00:12:56.466852,0.007,0.129,0.168,0.137
2026-03-31T00:12:56.466907,0.008,0.128,0.169,0.138
2026-03-31T00:12:56.466958,0.009,0.129,0.168,0.138
2026-03-31T00:12:56.467014,0.008,0.123,0.199,0.144
2026-03-31T00:12:56.467064,0.005,0.122,0.196,0.141
2026-03-31T00:12:56.467125,0.014,0.124,0.189,0.142
2026-03-31T00:12:56.467185,0.002,0.127,0.182,0.142
2026-03-31T00:12:56.467247,0.016,0.131,0.184,0.139
2026-03-31T00:12:56.467304,0.006,0.125,0.168,0.139
2026-03-31T00:12:56.467351,0.017,0.13,0.167,0.139
2026-03-31T00:12:56.467398,0.002,0.128,0.163,0.142
2026-03-31T00:12:56.467444,0.012,0.128,0.211,0.139
2026-03-31T00:12:56.467497,0.0,0.128,0.197,0.142
2026-03-31T00:12:56.467544,0.006,0.127,0.197,0.14
2026-03-31T00:12:56.467592,0.007,0.129,0.189,0.15
2026-03-31T00:12:56.467639,0.009,0.128,0.176,0.142
2026-03-31T00:12:56.467686,0.004,0.131,0.172,0.141
2026-03-31T00:12:56.467739,0.003,0.125,0.169,0.142
2026-03-31T00:12:56.467787,0.007,0.128,0.16,0.142
2026-03-31T00:12:56.467834,0.01,0.13,0.21,0.139
2026-03-31T00:12:56.467885,0.01,0.137,0.197,0.12
2026-03-31T00:12:56.467938,0.008,0.127,0.181,0.14
2026-03-31T00:12:56.467987,0.003,0.13,0.188,0.139
2026-03-31T00:12:56.468036,0.008,0.127,0.176,0.139
2026-03-31T00:12:56.468084,0.005,0.129,0.169,0.138
2026-03-31T00:12:56.468147,0.004,0.129,0.164,0.136
2026-03-31T00:12:56.468194,0.009,0.128,0.197,0.131
2026-03-31T00:12:56.468242,0.006,0.126,0.191,0.133
2026-03-31T00:12:56.468288,0.012,0.127,0.179,0.136
2026-03-31T00:12:56.468335,0.009,0.128,0.18,0.133
2026-03-31T00:12:56.468381,0.006,0.131,0.173,0.131
2026-03-31T00:12:56.468429,0.007,0.13,0.178,0.131
2026-03-31T00:12:56.468476,0.006,0.131,0.168,0.131
2026-03-31T00:12:56.468523,0.008,0.131,0.168,0.141
2026-03-31T00:12:56.468571,0.006,0.131,0.189,0.131
2026-03-31T00:12:56.468618,0.0,0.133,0.186,0.133
2026-03-31T00:12:56.468666,0.006,0.132,0.181,0.129
2026-03-31T00:12:56.468712,0.006,0.133,0.17,0.13
2026-03-31T00:12:56.468759,0.006,0.138,0.175,0.13
2026-03-31T00:12:56.468805,0.006,0.129,0.168,0.13
2026-03-31T00:12:56.468852,0.007,0.118,0.17,0.131
2026-03-31T00:12:56.468899,0.009,0.134,0.168,0.127
2026-03-31T00:12:56.468955,0.001,0.135,0.194,0.128
2026-03-31T00:12:56.469010,0.009,0.137,0.193,0.13
2026-03-31T00:12:56.469057,0.006,0.133,0.175,0.128
2026-03-31T00:12:56.469103,0.007,0.131,0.172,0.116
2026-03-31T00:12:56.469150,0.006,0.131,0.173,0.128
2026-03-31T00:12:56.469197,0.0,0.125,0.168,0.124
2026-03-31T00:12:56.469243,0.01,0.132,0.166,0.123
2026-03-31T00:12:56.469290,0.01,0.139,0.161,0.121
2026-03-31T00:12:56.469336,0.0,0.137,0.195,0.125
2026-03-31T00:12:56.469383,0.009,0.136,0.193,0.12
2026-03-31T00:12:56.469431,0.011,0.138,0.186,0.123
2026-03-31T00:12:56.469480,0.008,0.135,0.181,0.127
2026-03-31T00:12:56.469528,0.009,0.139,0.169,0.127
2026-03-31T00:12:56.469575,0.009,0.141,0.168,0.123
