timestamp,voltage
2026-03-17T03:20:29.670922,0.412
2026-03-17T03:20:29.671026,0.407
2026-03-17T03:20:29.671055,0.412
2026-03-17T03:20:29.767292,0.425
2026-03-17T03:20:29.767370,0.425
2026-03-17T03:20:29.773493,0.405
2026-03-17T03:20:29.773527,0.393
2026-03-17T03:20:29.773546,0.386
2026-03-17T03:20:29.773565,0.386
2026-03-17T03:20:29.773583,0.359
2026-03-17T03:20:29.773600,0.359
2026-03-17T03:20:29.773618,0.369
2026-03-17T03:20:29.773635,0.363
2026-03-17T03:20:29.773652,0.367
2026-03-17T03:20:29.773755,0.359
2026-03-17T03:20:29.773810,0.374
2026-03-17T03:20:29.774018,0.376
2026-03-17T03:20:29.774094,0.376
2026-03-17T03:20:29.774131,0.388
2026-03-17T03:20:29.774206,0.422
2026-03-17T03:20:29.774295,0.412
2026-03-17T03:20:29.774360,0.407
2026-03-17T03:20:29.774402,0.409
2026-03-17T03:20:29.774500,0.409
2026-03-17T03:20:29.774578,0.409
2026-03-17T03:20:29.774613,0.4
2026-03-17T03:20:29.774642,0.391
2026-03-17T03:20:29.774752,0.396
2026-03-17T03:20:29.774792,0.393
2026-03-17T03:20:29.774842,0.388
2026-03-17T03:20:29.774911,0.368
2026-03-17T03:20:29.774975,0.355
2026-03-17T03:20:29.775029,0.363
2026-03-17T03:20:29.775076,0.364
2026-03-17T03:20:29.775111,0.373
2026-03-17T03:20:29.775147,0.382
2026-03-17T03:20:29.775192,0.386
2026-03-17T03:20:29.775223,0.393
2026-03-17T03:20:29.775269,0.384
2026-03-17T03:20:29.775346,0.41
2026-03-17T03:20:29.775378,0.428
2026-03-17T03:20:29.775407,0.425
2026-03-17T03:20:29.775474,0.412
2026-03-17T03:20:29.775549,0.425
2026-03-17T03:20:29.775599,0.421
2026-03-17T03:20:29.775935,0.421
2026-03-17T03:20:29.775964,0.4
2026-03-17T03:20:29.776102,0.391
2026-03-17T03:20:29.776251,0.385
2026-03-17T03:20:29.776286,0.375
2026-03-17T03:20:29.776315,0.373
2026-03-17T03:20:29.776418,0.354
2026-03-17T03:20:29.776540,0.359
2026-03-17T03:20:29.776579,0.35
2026-03-17T03:20:29.776610,0.347
2026-03-17T03:20:29.776636,0.372
2026-03-17T03:20:29.777465,0.376
2026-03-17T03:20:29.780474,0.385
2026-03-17T03:20:29.780501,0.394
2026-03-17T03:20:29.780727,0.374
2026-03-17T03:20:29.780887,0.41
2026-03-17T03:20:29.780914,0.412
2026-03-17T03:20:29.781741,0.438
2026-03-17T03:20:29.781851,0.412
2026-03-17T03:20:29.781902,0.405
2026-03-17T03:20:29.781928,0.4
2026-03-17T03:20:29.783803,0.4
2026-03-17T03:20:29.783892,0.384
2026-03-17T03:20:29.783931,0.382
2026-03-17T03:20:29.783989,0.372
2026-03-17T03:20:29.784011,0.335
2026-03-17T03:20:29.784029,0.364
2026-03-17T03:20:29.784047,0.363
2026-03-17T03:20:29.784065,0.357
2026-03-17T03:20:29.784082,0.362
2026-03-17T03:20:29.784099,0.369
2026-03-17T03:20:29.784116,0.384
2026-03-17T03:20:29.784132,0.389
2026-03-17T03:20:29.784149,0.394
2026-03-17T03:20:29.784176,0.392
2026-03-17T03:20:29.784209,0.401
2026-03-17T03:20:29.784256,0.425
2026-03-17T03:20:29.784288,0.424
2026-03-17T03:20:29.784323,0.412
2026-03-17T03:20:29.784381,0.411
2026-03-17T03:20:29.784417,0.403
2026-03-17T03:20:29.784446,0.396
2026-03-17T03:20:29.784506,0.4
2026-03-17T03:20:29.784533,0.379
2026-03-17T03:20:29.784562,0.367
2026-03-17T03:20:29.784667,0.366
2026-03-17T03:20:29.784719,0.359
2026-03-17T03:20:29.784767,0.348
2026-03-17T03:20:29.784802,0.349
2026-03-17T03:20:29.784854,0.361
2026-03-17T03:20:29.784882,0.371
2026-03-17T03:20:29.784910,0.376
2026-03-17T03:20:29.784947,0.391
2026-03-17T03:20:29.784973,0.396
2026-03-17T03:20:29.785007,0.4
2026-03-17T03:20:29.785080,0.411
2026-03-17T03:20:29.785134,0.412
2026-03-17T03:20:29.785284,0.412
2026-03-17T03:20:29.785327,0.405
2026-03-17T03:20:29.785357,0.409
2026-03-17T03:20:29.785387,0.405
2026-03-17T03:20:29.785420,0.392
2026-03-17T03:20:29.785446,0.385
2026-03-17T03:20:29.785472,0.395
2026-03-17T03:20:29.785498,0.38
2026-03-17T03:20:29.785520,0.37
2026-03-17T03:20:29.785545,0.347
2026-03-17T03:20:29.785567,0.348
2026-03-17T03:20:29.785592,0.355
2026-03-17T03:20:29.785614,0.358
2026-03-17T03:20:29.785639,0.369
2026-03-17T03:20:29.785661,0.376
2026-03-17T03:20:29.786038,0.391
2026-03-17T03:20:29.787921,0.4
2026-03-17T03:20:29.787974,0.4
2026-03-17T03:20:29.806487,0.412
2026-03-17T03:20:29.806578,0.436
2026-03-17T03:20:29.806632,0.43
2026-03-17T03:20:29.806655,0.431
2026-03-17T03:20:29.806675,0.407
2026-03-17T03:20:29.806893,0.399
2026-03-17T03:20:29.806925,0.401
2026-03-17T03:20:29.806949,0.385
2026-03-17T03:20:29.806971,0.382
2026-03-17T03:20:29.806991,0.39
2026-03-17T03:20:29.807011,0.378
2026-03-17T03:20:29.807031,0.368
2026-03-17T03:20:29.807125,0.364
2026-03-17T03:20:29.807157,0.371
2026-03-17T03:20:29.807179,0.375
2026-03-17T03:20:29.807198,0.361
2026-03-17T03:20:29.807216,0.371
2026-03-17T03:20:29.807233,0.396
2026-03-17T03:20:29.807251,0.394
2026-03-17T03:20:29.807895,0.401
2026-03-17T03:20:29.808875,0.424
2026-03-17T03:20:29.809979,0.425
2026-03-17T03:20:29.810982,0.423
2026-03-17T03:20:29.811959,0.401
2026-03-17T03:20:29.812967,0.4
2026-03-17T03:20:29.813931,0.43
2026-03-17T03:20:29.814913,0.398
2026-03-17T03:20:29.815956,0.391
2026-03-17T03:20:29.816942,0.394
2026-03-17T03:20:29.817866,0.378
2026-03-17T03:20:29.818961,0.363
2026-03-17T03:20:29.819989,0.366
2026-03-17T03:20:29.820958,0.363
2026-03-17T03:20:29.822011,0.356
2026-03-17T03:20:29.823063,0.371
2026-03-17T03:20:29.823942,0.365
2026-03-17T03:20:29.824965,0.363
2026-03-17T03:20:29.825871,0.396
2026-03-17T03:20:29.826880,0.4
2026-03-17T03:20:29.827879,0.405
2026-03-17T03:20:29.828876,0.405
2026-03-17T03:20:29.829924,0.412
2026-03-17T03:20:29.830912,0.412
2026-03-17T03:20:29.831868,0.412
2026-03-17T03:20:29.832882,0.392
2026-03-17T03:20:29.833886,0.412
2026-03-17T03:20:29.834879,0.409
2026-03-17T03:20:29.835925,0.374
2026-03-17T03:20:29.836920,0.384
2026-03-17T03:20:29.837894,0.366
2026-03-17T03:20:29.838897,0.376
2026-03-17T03:20:29.839884,0.362
2026-03-17T03:20:29.840870,0.354
2026-03-17T03:20:29.841865,0.348
2026-03-17T03:20:29.842880,0.364
2026-03-17T03:20:29.843880,0.374
2026-03-17T03:20:29.844881,0.374
2026-03-17T03:20:29.845864,0.382
2026-03-17T03:20:29.846881,0.403
2026-03-17T03:20:29.847900,0.405
2026-03-17T03:20:29.848881,0.402
2026-03-17T03:20:29.849854,0.43
2026-03-17T03:20:29.850861,0.434
2026-03-17T03:20:29.851852,0.43
2026-03-17T03:20:29.852852,0.407
2026-03-17T03:20:29.853881,0.402
2026-03-17T03:20:29.855010,0.409
2026-03-17T03:20:29.855873,0.399
2026-03-17T03:20:29.858814,0.392
2026-03-17T03:20:29.858871,0.374
2026-03-17T03:20:29.858899,0.374
2026-03-17T03:20:29.860160,0.356
2026-03-17T03:20:29.861664,0.347
2026-03-17T03:20:29.862850,0.351
