Time (s),Sensor Value
0.4750950190038008,299.5
0.4800960192038408,299.5
0.4850970194038808,299.5
0.4900980196039208,299.5
0.4950990198039608,298.75
0.5001000200040008,298.5
0.5051010202040408,298.75
0.5101020204040808,288.0
0.5151030206041208,283.0
0.5201040208041608,283.5
0.5251050210042009,280.5
0.5301060212042409,278.0
0.5351070214042809,283.0
0.5401080216043209,285.75
0.5451090218043609,289.0
0.550110022004401,290.5
0.5551110222044409,288.25
0.5601120224044809,272.75
0.5651130226045209,259.75
0.5701140228045609,257.75
0.5751150230046009,256.0
0.580116023204641,268.75
0.585117023404681,289.25
0.590118023604721,291.75
0.595119023804761,296.25
0.600120024004801,295.5
0.605121024204841,292.25
0.6101220244048811,291.5
0.615123024604921,292.5
0.620124024804961,296.5
0.625125025005001,288.5
0.630126025205041,289.0
0.635127025405081,287.5
0.640128025605121,285.0
0.6451290258051611,287.75
0.6501300260052011,289.0
0.6551310262052411,290.25
0.6601320264052811,290.5
0.6651330266053211,290.5
0.670134026805361,288.25
0.6751350270054011,288.5
0.6801360272054411,288.5
0.6851370274054811,284.0
0.6901380276055211,285.0
0.6951390278055611,284.25
0.7001400280056012,284.0
0.7051410282056412,288.75
0.7101420284056812,288.75
0.7151430286057212,285.75
0.7201440288057612,285.25
0.7251450290058012,286.5
0.7301460292058412,284.75
0.7351470294058812,286.75
0.7401480296059212,287.0
0.7451490298059612,285.5
0.7501500300060012,286.25
0.7551510302060412,287.75
0.7601520304060813,288.0
0.7651530306061213,287.75
0.7701540308061613,295.0
0.7751550310062013,294.5
0.7801560312062413,295.25
0.7851570314062813,290.75
0.7901580316063213,283.25
0.7951590318063613,282.5
0.8001600320064013,282.0
0.8051610322064413,286.5
0.8101620324064813,287.75
0.8151630326065213,289.5
0.8201640328065614,287.25
0.8251650330066014,287.75
0.8301660332066414,287.5
0.8351670334066814,286.75
0.8401680336067214,288.75
0.8451690338067613,289.0
0.8501700340068014,289.25
0.8551710342068414,288.25
0.8601720344068814,288.25
0.8651730346069214,287.75
0.8701740348069614,288.25
0.8751750350070014,289.25
0.8801760352070415,289.25
0.8851770354070815,287.75
0.8901780356071215,286.75
0.8951790358071615,286.75
0.9001800360072015,286.75
0.9051810362072414,287.5
0.9101820364072815,288.0
0.9151830366073215,287.5
0.9201840368073615,289.75
0.9251850370074015,291.0
0.9301860372074415,291.0
0.9351870374074815,295.0
0.9401880376075216,292.75
0.9451890378075616,291.75
0.9501900380076016,292.0
0.9551910382076416,287.75
0.9601920384076816,287.25
0.9651930386077215,288.25
0.9701940388077616,286.75
0.9751950390078016,288.75
0.9801960392078416,287.75
0.9851970394078816,287.5
0.9901980396079216,288.75
0.9951990398079616,290.0
1.0002000400080016,291.25
1.0052010402080416,291.5
1.0102020404080816,291.5
1.0152030406081216,287.25
1.0202040408081616,280.25
1.0252050410082016,280.0
1.0302060412082417,279.25
1.0352070414082817,286.75
1.0402080416083217,294.0
1.0452090418083617,296.5
1.0502100420084017,296.75
1.0552110422084418,290.25
1.0602120424084818,292.25
1.0652130426085218,290.0
1.0702140428085618,290.25
1.0752150430086018,290.75
1.0802160432086418,286.5
1.0852170434086819,287.5
1.0902180436087219,288.5
1.095219043808762,285.25
1.100220044008802,287.75
1.105221044208842,283.0
1.1102220444088817,282.25
1.1152230446089217,284.0
1.1202240448089618,282.25
1.1252250450090018,286.75
1.1302260452090418,286.5
1.1352270454090818,288.75
1.1402280456091218,291.25
1.1452290458091618,290.5
1.1502300460092019,289.5
1.1552310462092419,288.75
1.160232046409282,288.25
1.165233046609322,287.25
1.170234046809362,288.75
1.175235047009402,288.0
1.180236047209442,288.0
1.185237047409482,288.0
1.190238047609522,285.75
1.195239047809562,285.75
1.200240048009602,288.75
1.205241048209642,282.25
1.210242048409682,270.75
1.215243048609722,270.75
1.2202440488097621,268.0
1.225245049009802,275.5
1.230246049209842,288.0
1.235247049409882,288.0
1.240248049609922,287.25
1.245249049809962,286.75
1.250250050010002,286.5
1.255251050210042,292.25
1.260252050410082,291.5
1.265253050610122,292.0
1.270254050810162,291.75
1.275255051010202,285.75
1.280256051210242,286.0
1.2852570514102821,284.0
1.2902580516103221,284.75
1.2952590518103622,285.0
1.3002600520104022,286.25
1.3052610522104422,288.5
1.3102620524104822,288.75
1.3152630526105222,290.75
1.3202640528105622,290.0
1.3252650530106023,289.5
1.3302660532106423,289.5
1.3352670534106823,288.75
1.340268053610722,288.5
1.3452690538107621,288.25
1.3502700540108021,288.25
1.3552710542108422,286.25
1.3602720544108822,288.25
1.3652730546109222,286.75
1.3702740548109622,288.75
1.3752750550110022,290.0
1.3802760552110422,283.25
1.3852770554110823,285.75
1.3902780556111223,287.25
1.3952790558111623,285.5
1.4002800560112023,290.75
1.4052810562112423,289.0
1.4102820564112823,285.25
1.4152830566113224,287.0
1.4202840568113624,286.75
1.4252850570114024,287.25
1.4302860572114424,287.5
1.4352870574114824,286.5
1.4402880576115225,287.5
1.4452890578115625,284.25
1.4502900580116025,284.5
1.4552910582116423,289.25
1.4602920584116823,290.25
1.4652930586117223,293.75
1.4702940588117623,296.0
1.4752950590118024,290.25
1.4802960592118424,288.25
1.4852970594118824,285.5
1.4902980596119224,280.5
1.4952990598119624,281.75
1.5003000600120024,278.75
1.5053010602120425,277.5
1.5103020604120825,274.5
1.5153030606121225,272.5
1.5203040608121625,272.75
1.5253050610122025,268.0
1.5303060612122426,259.0
1.5353070614122826,265.0
1.5403080616123226,264.0
1.5453090618123626,258.0
1.5503100620124026,237.0
1.5553110622124426,205.5
1.5603120624124827,184.0
1.5653130626125227,152.25
1.5703140628125627,140.0
1.5753150630126025,120.5
1.5803160632126425,102.0
1.5853170634126825,95.75
1.5903180636127225,74.75
1.5953190638127626,59.75
1.6003200640128026,46.5
1.6053210642128426,36.75
1.6103220644128826,36.5
1.6153230646129226,27.25
1.6203240648129626,12.5
1.6253250650130027,3.0
1.6303260652130427,0.0
1.6353270654130827,0.0
1.6403280656131227,0.0
1.6453290658131627,0.0
1.6503300660132028,0.0
1.6553310662132428,0.0
1.6603320664132828,0.0
1.6653330666133228,20.0
1.6703340668133628,70.5
1.6753350670134028,70.5
1.6803360672134429,70.5
1.6853370674134829,86.5
1.6903380676135227,136.5
1.6953390678135627,145.0
1.7003400680136027,145.0
1.7053410682136427,154.25
1.7103420684136827,205.25
1.7153430686137228,254.75
1.7203440688137628,254.75
1.7253450690138028,265.75
1.7303460692138428,318.75
1.7353470694138828,347.0
1.7403480696139229,347.0
1.7453490698139629,360.75
1.750350070014003,384.0
1.755351070214043,403.0
1.760352070414083,403.0
1.765353070614123,413.5
1.770354070814163,416.25
1.775355071014203,409.75
1.780356071214243,409.75
1.785357071414283,409.25
1.790358071614323,419.0
1.795359071814363,428.75
1.800360072014403,428.75
1.8053610722144429,440.75
1.8103620724144829,441.0
1.815363072614523,435.25
1.820364072814563,435.25
1.825365073014603,422.25
1.830366073214643,421.25
1.835367073414683,414.0
1.840368073614723,414.0
1.845369073814763,420.5
1.850370074014803,436.5
1.855371074214843,468.5
1.860372074414883,468.5
1.865373074614923,491.25
1.870374074814963,531.75
1.8753750750150031,563.5
1.8803760752150431,563.5
1.8853770754150831,560.75
1.8903780756151232,527.25
1.8953790758151632,475.5
1.9003800760152032,475.5
1.9053810762152432,434.75
1.9103820764152832,368.25
1.9153830766153233,260.75
1.9203840768153633,260.75
1.925385077015403,196.0
1.930386077215443,0.0
1.935387077415483,0.0
1.9403880776155231,0.0
1.9453890778155631,0.0
1.9503900780156032,0.0
1.9553910782156432,0.0
1.9603920784156832,0.0
1.9653930786157232,0.0
1.9703940788157632,0.0
1.9753950790158032,0.0
1.9803960792158433,0.0
1.9853970794158833,0.0
1.9903980796159233,0.0
1.9953990798159633,0.0
2.000400080016003,58.5
2.005401080216043,273.5
2.010402080416083,649.25
2.015403080616123,1187.75
2.020404080816163,1769.0
2.025405081016203,2259.25
2.030406081216243,2615.5
2.0354070814162832,2858.25
2.0404080816163233,3023.0
2.0454090818163633,3089.75
2.0504100820164033,3095.0
2.0554110822164433,3063.5
2.0604120824164833,3019.25
2.0654130826165233,2979.0
2.0704140828165634,2947.25
2.0754150830166034,2920.25
2.0804160832166434,2896.0
2.0854170834166834,2876.25
2.0904180836167234,2841.25
2.0954190838167635,2818.5
2.1004200840168035,2794.75
2.1054210842168435,2770.75
2.1104220844168835,2760.25
2.1154230846169235,2736.75
2.1204240848169635,2715.0
2.1254250850170036,2699.5
2.1304260852170436,2668.25
2.1354270854170836,2639.25
2.1404280856171236,2605.75
2.1454290858171636,2552.0
2.1504300860172036,2511.5
2.1554310862172437,2465.75
2.1604320864172837,2419.25
2.1654330866173237,2364.25
2.1704340868173637,2320.5
2.1754350870174037,2283.25
2.1804360872174438,2240.75
2.1854370874174838,2217.0
2.190438087617524,2176.75
2.195439087817564,2132.0
2.200440088017604,2098.75
2.205441088217644,2061.0
2.210442088417684,2029.75
2.2154430886177234,1993.25
2.2204440888177635,1957.5
2.2254450890178035,1921.5
2.2304460892178435,1888.0
2.2354470894178835,1854.0
2.2404480896179235,1818.25
2.2454490898179635,1776.75
2.2504500900180036,1738.0
2.2554510902180436,1708.0
2.2604520904180836,1672.5
2.2654530906181236,1650.25
2.2704540908181636,1613.0
2.2754550910182036,1573.75
2.2804560912182437,1542.0
2.2854570914182837,1503.5
2.2904580916183237,1474.5
2.2954590918183637,1444.25
2.3004600920184037,1412.0
2.3054610922184438,1375.75
2.3104620924184838,1343.75
2.315463092618524,1310.75
2.320464092818564,1283.0
2.325465093018604,1263.0
2.330466093218644,1222.25
2.335467093418684,1195.0
2.340468093618724,1165.75
2.345469093818764,1136.75
2.350470094018804,1119.0
2.355471094218844,1101.5
2.360472094418884,1073.25
2.365473094618924,1047.75
2.370474094818964,1026.5
2.375475095019004,998.5
2.380476095219044,974.5
2.385477095419084,947.25
2.390478095619124,930.25
2.395479095819164,910.75
2.400480096019204,900.0
2.405481096219244,890.75
2.410482096419284,878.25
2.415483096619324,871.5
2.420484096819364,863.0
2.425485097019404,864.0
2.430486097219444,852.25
2.435487097419484,847.25
2.4404880976195242,841.0
2.445489097819564,833.25
2.450490098019604,856.25
2.455491098219644,885.0
2.460492098419684,907.5
2.465493098619724,929.5
2.470494098819764,948.75
2.475495099019804,954.0
2.480496099219844,944.25
2.485497099419884,931.5
2.490498099619924,922.0
2.495499099819964,908.0
2.500500100020004,894.75
2.505501100220044,883.25
2.510502100420084,855.0
2.515503100620124,831.25
2.520504100820164,807.5
2.525505101020204,787.5
2.530506101220244,789.5
2.535507101420284,768.25
2.540508101620324,745.0
2.545509101820364,719.25
2.550510102020404,674.75
2.555511102220444,644.25
2.560512102420484,613.25
2.5655131026205242,590.75
2.5705141028205643,583.5
2.5755151030206043,578.0
2.5805161032206443,575.75
2.5855171034206843,564.0
2.5905181036207243,552.25
2.5955191038207643,542.75
2.6005201040208044,533.5
2.6055211042208444,532.5
2.6105221044208844,522.0
2.6155231046209244,513.5
2.6205241048209644,499.5
2.6255251050210044,478.0
2.6305261052210445,468.75
2.6355271054210845,454.5
2.6405281056211245,449.25
2.6455291058211645,450.75
2.6505301060212045,446.0
2.6555311062212446,435.25
2.6605321064212846,425.0
2.6655331066213246,411.0
2.6705341068213646,401.5
2.6755351070214046,396.25
2.680536107221444,389.5
2.685537107421484,385.0
2.6905381076215242,373.0
2.6955391078215643,358.75
2.7005401080216043,347.75
2.7055411082216443,330.25
2.7105421084216843,317.0
2.7155431086217243,302.5
2.7205441088217643,286.75
2.7255451090218044,270.75
2.7305461092218444,260.75
2.7355471094218844,246.0
2.7405481096219244,230.0
2.7455491098219644,217.75
2.7505501100220044,197.5
2.7555511102220445,191.5
2.7605521104220845,180.5
2.7655531106221245,167.25
2.7705541108221645,152.25
2.7755551110222045,136.75
2.7805561112222446,123.75
2.7855571114222846,114.0
2.7905581116223246,103.25
2.7955591118223646,87.5
2.8005601120224046,73.25
2.8055611122224446,61.0
2.8105621124224847,55.5
2.8155631126225247,49.0
2.8205641128225647,40.5
2.8255651130226047,33.25
2.8305661132226447,29.5
2.8355671134226847,20.75
2.8405681136227248,12.75
2.845569113822765,12.75
2.850570114022805,12.75
2.855571114222845,5.25
2.860572114422885,0.0
2.865573114622925,0.0
2.870574114822965,0.0
2.875575115023005,0.0
2.880576115223045,0.0
2.885577115423085,0.0
2.890578115623125,0.0
2.895579115823165,0.0
2.900580116023205,0.0
2.905581116223245,0.0
2.9105821164232846,0.0
2.9155831166233246,0.0
2.9205841168233646,0.0
2.9255851170234046,0.0
2.9305861172234446,0.0
2.9355871174234847,0.0
2.9405881176235247,1.75
2.9455891178235647,1.75
2.9505901180236047,1.75
2.9555911182236447,1.75
2.9605921184236847,0.0
2.9655931186237248,0.0
2.970594118823765,0.0
2.975595119023805,0.0
2.980596119223845,0.0
2.985597119423885,0.0
2.990598119623925,0.0
2.995599119823965,0.0
3.000600120024005,0.0
3.005601120224045,0.0
3.010602120424085,0.0
3.015603120624125,0.0
3.020604120824165,0.0
3.025605121024205,0.0
3.030606121224245,0.0
3.035607121424285,0.0
3.040608121624325,0.0
3.045609121824365,0.0
3.050610122024405,0.0
3.055611122224445,0.0
3.060612122424485,0.0
3.065613122624525,0.0
3.070614122824565,0.0
3.075615123024605,0.0
3.080616123224645,0.0
3.085617123424685,0.0
3.090618123624725,0.0
3.0956191238247652,0.0
3.1006201240248052,0.0
3.1056211242248453,0.0
3.1106221244248853,0.0
3.1156231246249253,0.0
3.1206241248249653,0.0
3.1256251250250053,0.0
3.1306261252250454,0.0
3.1356271254250854,0.0
3.1406281256251254,0.0
3.145629125825165,0.0
3.150630126025205,0.0
3.155631126225245,0.0
3.160632126425285,0.0
3.165633126625325,0.0
3.170634126825365,0.0
3.175635127025405,0.0
3.180636127225445,0.0
3.185637127425485,0.0
3.190638127625525,0.0
3.195639127825565,0.0
3.200640128025605,0.0
3.205641128225645,0.0
3.210642128425685,0.0
3.215643128625725,0.0
3.2206441288257652,0.0
3.2256451290258052,0.0
3.2306461292258453,0.0
3.2356471294258853,0.0
3.2406481296259253,0.0
3.2456491298259653,0.0
3.2506501300260053,0.0
3.2556511302260454,0.0
3.2606521304260854,0.0
3.2656531306261254,0.0
3.2706541308261654,0.0
3.2756551310262054,0.0
3.2806561312262454,0.0
3.2856571314262855,0.0
3.2906581316263255,0.0
3.2956591318263655,0.0
3.3006601320264055,0.0
3.3056611322264455,0.0
3.3106621324264855,0.0
3.3156631326265256,0.0
3.3206641328265656,0.0
3.3256651330266056,0.0
3.3306661332266456,0.0
3.3356671334266856,0.0
3.3406681336267257,0.0
3.3456691338267657,0.0
3.3506701340268057,0.0
3.3556711342268457,0.0
3.3606721344268857,0.0
3.3656731346269257,0.0
3.3706741348269658,0.0
3.3756751350270053,0.0
3.3806761352270454,0.0
3.3856771354270854,0.0
3.3906781356271254,0.0
3.3956791358271654,0.0
3.4006801360272054,0.0
3.4056811362272454,0.0
3.4106821364272855,0.0
3.4156831366273255,0.0
3.4206841368273655,0.0
3.4256851370274055,0.0
3.4306861372274455,0.0
3.4356871374274855,0.0
3.4406881376275256,0.0
3.4456891378275656,0.0
3.4506901380276056,0.0
3.4556911382276456,0.0
3.4606921384276856,0.0
3.4656931386277257,0.0
3.4706941388277657,0.0
3.4756951390278057,0.0
3.4806961392278457,0.0
3.4856971394278857,0.0
3.4906981396279257,0.0
3.4956991398279658,0.0
3.500700140028006,0.0
3.505701140228046,0.0
3.510702140428086,0.0
3.515703140628126,0.0
3.520704140828166,0.0
3.525705141028206,0.0
3.530706141228246,0.0
3.535707141428286,0.0
3.540708141628326,0.0
3.545709141828366,0.0
3.550710142028406,0.0
3.555711142228446,0.0
3.560712142428486,0.0
3.565713142628526,0.0
3.570714142828566,0.0
3.575715143028606,0.0
3.580716143228646,0.0
3.585717143428686,0.0
3.590718143628726,0.0
3.595719143828766,0.0
3.600720144028806,0.0
3.605721144228846,0.0
3.6107221444288857,0.0
3.6157231446289257,0.0
3.6207241448289658,0.0
3.625725145029006,0.0
3.630726145229046,0.0
3.635727145429086,0.0
3.640728145629126,0.0
3.645729145829166,0.0
3.650730146029206,0.0
3.655731146229246,0.0
3.660732146429286,0.0
3.665733146629326,0.0
3.670734146829366,0.0
3.675735147029406,0.0
3.680736147229446,0.0
3.685737147429486,0.0
3.690738147629526,0.0
3.695739147829566,1.25
3.700740148029606,4.0
3.705741148229646,4.0
3.710742148429686,4.0
3.715743148629726,2.75
3.720744148829766,0.0
3.725745149029806,0.0
3.730746149229846,0.0
3.735747149429886,0.0
3.740748149629926,0.0
3.745749149829966,0.0
3.7507501500300062,0.0
3.7557511502300462,0.0
3.7607521504300863,0.0
3.7657531506301263,0.0
3.7707541508301663,0.0
3.7757551510302063,0.0
3.7807561512302463,0.0
3.7857571514302863,0.0
3.7907581516303264,0.0
3.7957591518303664,0.0
3.8007601520304064,0.0
3.8057611522304464,0.0
3.8107621524304864,0.0
3.8157631526305265,0.0
3.8207641528305665,0.0
3.8257651530306065,0.0
3.8307661532306465,0.0
3.8357671534306865,0.0
3.8407681536307265,0.0
3.845769153830766,0.0
3.850770154030806,0.0
3.855771154230846,5.25
3.860772154430886,14.0
3.865773154630926,14.0
3.870774154830966,14.0
3.8757751550310062,12.75
3.8807761552310462,5.25
3.8857771554310863,5.25
3.8907781556311263,5.25
3.8957791558311663,9.25
3.9007801560312063,26.5
3.9057811562312463,26.5
3.9107821564312863,26.5
3.9157831566313264,34.0
3.9207841568313664,35.5
3.9257851570314064,35.5
3.9307861572314464,35.5
3.9357871574314864,32.0
3.9407881576315265,24.0
3.9457891578315665,24.0
3.9507901580316065,24.0
3.9557911582316465,12.0
3.9607921584316865,4.25
3.9657931586317265,4.25
3.9707941588317666,4.25
3.9757951590318066,9.75
3.9807961592318466,5.5
3.9857971594318866,5.5
3.9907981596319266,5.5
3.9957991598319667,0.0
4.000800160032006,0.0
4.005801160232046,0.0
4.010802160432086,0.0
4.015803160632126,0.5
4.020804160832166,4.5
4.025805161032206,4.5
4.030806161232246,4.5
4.035807161432286,17.75
4.040808161632326,37.5
4.045809161832366,37.5
4.050810162032406,37.5
4.055811162232446,23.75
4.060812162432486,8.0
4.0658131626325265,8.0
4.0708141628325665,8.0
4.0758151630326065,8.0
4.0808161632326465,0.0
4.0858171634326865,0.0
4.0908181636327265,0.0
4.095819163832767,3.5
4.100820164032807,10.0
4.105821164232847,10.0
4.110822164432887,10.0
4.115823164632927,6.5
4.120824164832967,4.25
4.125825165033007,4.25
4.130826165233047,4.25
4.135827165433087,4.25
4.140828165633127,4.0
4.145829165833167,4.0
4.150830166033207,4.0
4.155831166233247,4.0
4.160832166433287,0.0
4.165833166633327,0.0
4.170834166833367,0.0
4.175835167033407,2.25
4.180836167233447,2.25
4.185837167433487,2.25
4.190838167633527,2.25
4.195839167833567,16.0
4.200840168033607,18.75
4.205841168233647,18.75
4.210842168433687,18.75
4.215843168633727,2.75
4.220844168833767,3.75
4.225845169033807,3.75
4.230846169233847,3.75
4.235847169433887,5.0
4.240848169633927,1.25
4.245849169833967,1.25
4.250850170034007,1.25
4.255851170234047,6.25
4.260852170434087,11.25
4.265853170634127,11.25
4.270854170834167,11.25
4.275855171034207,10.0
4.280856171234247,9.5
4.285857171434287,9.5
4.290858171634327,9.5
4.295859171834367,4.5
4.300860172034407,8.0
4.305861172234447,8.0
4.310862172434487,8.0
4.315863172634527,8.0
4.320864172834567,5.75
4.325865173034607,5.75
4.330866173234647,5.75
4.335867173434687,12.0
4.340868173634727,11.25
4.3458691738347675,11.25
4.3508701740348075,11.25
4.3558711742348475,10.5
4.3608721744348875,8.75
4.3658731746349275,8.75
4.3708741748349675,8.75
4.375875175035008,3.25
4.380876175235048,13.25
4.385877175435088,13.25
4.390878175635128,13.25
4.395879175835168,17.25
4.400880176035208,8.0
4.405881176235248,8.0
4.410882176435288,8.0
4.415883176635328,4.0
4.420884176835368,4.25
4.425885177035407,4.25
4.430886177235447,4.25
4.435887177435487,11.25
4.440888177635527,11.0
4.445889177835567,11.0
4.450890178035607,11.0
4.455891178235647,7.5
4.460892178435687,7.0
4.465893178635727,7.0
4.470894178835767,7.0
4.475895179035807,5.25
4.480896179235847,1.75
4.485897179435887,1.75
4.490898179635927,1.75
4.495899179835967,4.0
4.500900180036007,7.75
4.505901180236047,7.75
4.510902180436087,7.75
4.515903180636127,13.5
4.520904180836167,11.5
4.525905181036207,11.5
4.530906181236247,11.5
4.535907181436287,4.0
4.540908181636327,6.25
4.545909181836367,6.25
4.550910182036407,6.25
4.555911182236447,4.25
4.560912182436487,3.75
4.565913182636527,3.75
4.570914182836567,3.75
4.575915183036607,7.5
4.580916183236647,4.0
4.585917183436687,4.0
4.590918183636727,4.0
4.5959191838367675,4.5
4.6009201840368075,5.25
4.6059211842368475,5.25
4.6109221844368875,5.25
4.6159231846369275,0.75
4.6209241848369675,0.0
4.625925185037008,0.0
4.630926185237048,0.0
4.635927185437088,0.0
4.640928185637128,0.0
4.645929185837168,0.0
4.650930186037208,0.0
4.655931186237248,0.0
4.660932186437288,0.0
4.665933186637328,0.0
4.670934186837368,0.0
4.675935187037408,0.0
4.680936187237448,0.0
4.685937187437488,0.0
4.690938187637528,0.0
4.695939187837568,8.0
4.700940188037608,37.25
4.705941188237648,37.25
4.710942188437688,81.25
4.715943188637728,230.0
4.720944188837768,452.75
4.725945189037808,722.0
4.730946189237848,964.5
4.735947189437888,1148.75
4.740948189637928,1222.5
4.745949189837968,1187.0
4.750950190038008,1108.0
4.755951190238048,1019.0
4.760952190438088,932.0
4.765953190638128,863.5
4.770954190838168,800.25
4.775955191038208,735.5
4.780956191238248,665.0
4.785957191438288,595.75
4.790958191638328,526.25
4.795959191838368,462.25
4.800960192038408,409.5
4.805961192238448,365.5
4.810962192438488,337.5
4.815963192638528,307.0
4.820964192838568,273.0
4.825965193038608,258.5
4.830966193238648,242.0
4.835967193438688,229.25
4.840968193638728,247.25
4.845969193838768,243.0
4.850970194038808,242.25
4.855971194238848,262.0
4.860972194438888,242.5
4.865973194638928,227.75
4.870974194838968,218.5
4.8759751950390084,188.0
4.8809761952390485,177.75
4.8859771954390885,169.5
4.890978195639128,160.0
4.895979195839168,153.25
4.900980196039208,143.25
4.905981196239248,137.0
4.910982196439288,126.25
4.915983196639328,113.25
4.920984196839368,97.0
4.925985197039408,93.0
4.930986197239448,93.0
4.935987197439488,79.25
4.940988197639528,63.25
4.945989197839568,63.25
4.950990198039608,63.25
4.955991198239648,50.0
4.960992198439688,41.0
4.965993198639728,41.0
4.970994198839768,41.0
4.975995199039808,41.75
4.980996199239848,40.5
4.985997199439888,40.5
4.990998199639928,40.5
4.995999199839968,35.5
5.001000200040008,25.5
5.006001200240048,25.5
5.011002200440088,25.5
5.016003200640128,26.0
5.021004200840168,24.0
5.026005201040208,24.0
5.031006201240248,24.0
5.036007201440288,18.25
5.041008201640328,20.0
5.046009201840368,20.0
5.051010202040408,20.0
5.056011202240448,19.0
5.061012202440488,16.0
5.066013202640528,16.0
5.071014202840568,16.0
5.076015203040608,22.75
5.081016203240648,27.0
5.086017203440688,27.0
5.091018203640728,27.0
5.096019203840768,29.0
5.101020204040808,20.75
5.106021204240848,20.75
5.111022204440888,20.75
5.116023204640928,4.5
5.121024204840968,10.0
5.1260252050410084,10.0
5.1310262052410485,10.0
5.1360272054410885,13.5
5.1410282056411285,8.75
5.1460292058411685,8.75
5.1510302060412085,8.75
5.1560312062412486,16.75
5.161032206441289,27.0
5.166033206641329,27.0
5.171034206841369,27.0
5.176035207041409,23.0
5.181036207241449,12.75
5.186037207441489,12.75
5.191038207641529,12.75
5.196039207841569,10.0
5.201040208041609,12.5
5.206041208241649,12.5
5.211042208441689,12.5
5.216043208641729,10.0
5.221044208841769,11.75
5.226045209041809,11.75
5.231046209241849,11.75
5.236047209441889,22.0
5.241048209641929,21.0
5.246049209841969,21.0
5.251050210042009,21.0
5.256051210242049,25.5
5.261052210442089,21.5
5.266053210642129,21.5
5.271054210842169,21.5
5.276055211042209,21.25
5.281056211242249,23.0
5.286057211442289,23.0
5.291058211642329,23.0
5.296059211842369,16.25
5.301060212042409,15.75
5.306061212242449,15.75
5.311062212442489,15.75
5.316063212642529,15.5
5.321064212842569,15.0
5.326065213042609,15.0
5.331066213242649,15.0
5.336067213442689,17.0
5.341068213642729,17.5
5.346069213842769,17.5
5.351070214042809,17.5
5.356071214242848,15.75
5.361072214442888,15.0
5.366073214642928,15.0
5.371074214842968,15.0
5.3760752150430084,18.25
5.3810762152430485,21.0
5.3860772154430885,21.0
5.3910782156431285,21.0
5.3960792158431685,17.75
5.4010802160432085,16.75
5.4060812162432486,16.75
5.411082216443289,16.75
5.416083216643329,18.25
5.421084216843369,16.5
5.426085217043409,16.5
5.431086217243449,16.5
5.436087217443489,26.0
5.441088217643529,25.5
5.446089217843569,25.5
5.451090218043609,25.5
5.456091218243649,16.0
5.461092218443689,16.0
5.466093218643729,16.0
5.471094218843769,16.0
5.476095219043809,15.5
5.481096219243849,15.5
5.486097219443889,15.5
5.491098219643929,15.5
5.496099219843969,21.0
5.501100220044009,21.0
5.506101220244049,21.0
5.511102220444089,21.0
5.516103220644129,19.5
5.521104220844169,31.25
5.526105221044209,31.25
5.531106221244249,31.25
5.536107221444289,26.5
